"","package","month","total"
"21403","tsintermittent",2018-09-01,1205
"21404","tsintermittent",2018-10-01,1627
"21405","tsintermittent",2018-11-01,3014
"21406","tsintermittent",2018-12-01,6851
"21407","tsintermittent",2019-01-01,6802
"21408","tsintermittent",2019-02-01,7106
"21409","tsintermittent",2019-03-01,6696
"21410","tsintermittent",2019-04-01,5982
"21411","tsintermittent",2019-05-01,2723
"21412","tsintermittent",2019-06-01,2751
"21413","tsintermittent",2019-07-01,2494
"21414","tsintermittent",2019-08-01,895
"21415","TSMining",2012-10-01,0
"21416","TSMining",2012-11-01,0
"21417","TSMining",2012-12-01,0
"21418","TSMining",2013-01-01,0
"21419","TSMining",2013-02-01,0
"21420","TSMining",2013-03-01,0
"21421","TSMining",2013-04-01,0
"21422","TSMining",2013-05-01,0
"21423","TSMining",2013-06-01,0
"21424","TSMining",2013-07-01,0
"21425","TSMining",2013-08-01,0
"21426","TSMining",2013-09-01,0
"21427","TSMining",2013-10-01,0
"21428","TSMining",2013-11-01,0
"21429","TSMining",2013-12-01,0
"21430","TSMining",2014-01-01,0
"21431","TSMining",2014-02-01,0
"21432","TSMining",2014-03-01,0
"21433","TSMining",2014-04-01,0
"21434","TSMining",2014-05-01,0
"21435","TSMining",2014-06-01,0
"21436","TSMining",2014-07-01,0
"21437","TSMining",2014-08-01,0
"21438","TSMining",2014-09-01,0
"21439","TSMining",2014-10-01,0
"21440","TSMining",2014-11-01,0
"21441","TSMining",2014-12-01,0
"21442","TSMining",2015-01-01,0
"21443","TSMining",2015-02-01,0
"21444","TSMining",2015-03-01,0
"21445","TSMining",2015-04-01,0
"21446","TSMining",2015-05-01,0
"21447","TSMining",2015-06-01,52
"21448","TSMining",2015-07-01,295
"21449","TSMining",2015-08-01,299
"21450","TSMining",2015-09-01,373
"21451","TSMining",2015-10-01,365
"21452","TSMining",2015-11-01,303
"21453","TSMining",2015-12-01,302
"21454","TSMining",2016-01-01,327
"21455","TSMining",2016-02-01,269
"21456","TSMining",2016-03-01,256
"21457","TSMining",2016-04-01,272
"21458","TSMining",2016-05-01,304
"21459","TSMining",2016-06-01,269
"21460","TSMining",2016-07-01,245
"21461","TSMining",2016-08-01,178
"21462","TSMining",2016-09-01,209
"21463","TSMining",2016-10-01,221
"21464","TSMining",2016-11-01,257
"21465","TSMining",2016-12-01,192
"21466","TSMining",2017-01-01,246
"21467","TSMining",2017-02-01,196
"21468","TSMining",2017-03-01,217
"21469","TSMining",2017-04-01,360
"21470","TSMining",2017-05-01,257
"21471","TSMining",2017-06-01,181
"21472","TSMining",2017-07-01,270
"21473","TSMining",2017-08-01,218
"21474","TSMining",2017-09-01,214
"21475","TSMining",2017-10-01,237
"21476","TSMining",2017-11-01,218
"21477","TSMining",2017-12-01,117
"21478","TSMining",2018-01-01,200
"21479","TSMining",2018-02-01,166
"21480","TSMining",2018-03-01,176
"21481","TSMining",2018-04-01,248
"21482","TSMining",2018-05-01,233
"21483","TSMining",2018-06-01,189
"21484","TSMining",2018-07-01,182
"21485","TSMining",2018-08-01,146
"21486","TSMining",2018-09-01,346
"21487","TSMining",2018-10-01,265
"21488","TSMining",2018-11-01,291
"21489","TSMining",2018-12-01,224
"21490","TSMining",2019-01-01,324
"21491","TSMining",2019-02-01,327
"21492","TSMining",2019-03-01,400
"21493","TSMining",2019-04-01,374
"21494","TSMining",2019-05-01,617
"21495","TSMining",2019-06-01,267
"21496","TSMining",2019-07-01,456
"21497","TSMining",2019-08-01,94
"21498","tsModel",2012-10-01,19
"21499","tsModel",2012-11-01,91
"21500","tsModel",2012-12-01,78
"21501","tsModel",2013-01-01,127
"21502","tsModel",2013-02-01,172
"21503","tsModel",2013-03-01,227
"21504","tsModel",2013-04-01,84
"21505","tsModel",2013-05-01,18
"21506","tsModel",2013-06-01,39
"21507","tsModel",2013-07-01,156
"21508","tsModel",2013-08-01,203
"21509","tsModel",2013-09-01,238
"21510","tsModel",2013-10-01,182
"21511","tsModel",2013-11-01,196
"21512","tsModel",2013-12-01,177
"21513","tsModel",2014-01-01,260
"21514","tsModel",2014-02-01,278
"21515","tsModel",2014-03-01,316
"21516","tsModel",2014-04-01,341
"21517","tsModel",2014-05-01,243
"21518","tsModel",2014-06-01,213
"21519","tsModel",2014-07-01,235
"21520","tsModel",2014-08-01,430
"21521","tsModel",2014-09-01,316
"21522","tsModel",2014-10-01,351
"21523","tsModel",2014-11-01,374
"21524","tsModel",2014-12-01,310
"21525","tsModel",2015-01-01,475
"21526","tsModel",2015-02-01,359
"21527","tsModel",2015-03-01,486
"21528","tsModel",2015-04-01,562
"21529","tsModel",2015-05-01,436
"21530","tsModel",2015-06-01,423
"21531","tsModel",2015-07-01,312
"21532","tsModel",2015-08-01,410
"21533","tsModel",2015-09-01,495
"21534","tsModel",2015-10-01,433
"21535","tsModel",2015-11-01,364
"21536","tsModel",2015-12-01,381
"21537","tsModel",2016-01-01,401
"21538","tsModel",2016-02-01,399
"21539","tsModel",2016-03-01,403
"21540","tsModel",2016-04-01,457
"21541","tsModel",2016-05-01,516
"21542","tsModel",2016-06-01,422
"21543","tsModel",2016-07-01,377
"21544","tsModel",2016-08-01,309
"21545","tsModel",2016-09-01,319
"21546","tsModel",2016-10-01,463
"21547","tsModel",2016-11-01,543
"21548","tsModel",2016-12-01,472
"21549","tsModel",2017-01-01,653
"21550","tsModel",2017-02-01,544
"21551","tsModel",2017-03-01,635
"21552","tsModel",2017-04-01,851
"21553","tsModel",2017-05-01,644
"21554","tsModel",2017-06-01,589
"21555","tsModel",2017-07-01,615
"21556","tsModel",2017-08-01,621
"21557","tsModel",2017-09-01,645
"21558","tsModel",2017-10-01,739
"21559","tsModel",2017-11-01,706
"21560","tsModel",2017-12-01,572
"21561","tsModel",2018-01-01,644
"21562","tsModel",2018-02-01,585
"21563","tsModel",2018-03-01,880
"21564","tsModel",2018-04-01,812
"21565","tsModel",2018-05-01,724
"21566","tsModel",2018-06-01,602
"21567","tsModel",2018-07-01,685
"21568","tsModel",2018-08-01,760
"21569","tsModel",2018-09-01,853
"21570","tsModel",2018-10-01,877
"21571","tsModel",2018-11-01,871
"21572","tsModel",2018-12-01,706
"21573","tsModel",2019-01-01,975
"21574","tsModel",2019-02-01,901
"21575","tsModel",2019-03-01,1131
"21576","tsModel",2019-04-01,1118
"21577","tsModel",2019-05-01,1530
"21578","tsModel",2019-06-01,891
"21579","tsModel",2019-07-01,1244
"21580","tsModel",2019-08-01,313
"21581","tsoutliers",2012-10-01,0
"21582","tsoutliers",2012-11-01,0
"21583","tsoutliers",2012-12-01,0
"21584","tsoutliers",2013-01-01,0
"21585","tsoutliers",2013-02-01,0
"21586","tsoutliers",2013-03-01,0
"21587","tsoutliers",2013-04-01,0
"21588","tsoutliers",2013-05-01,0
"21589","tsoutliers",2013-06-01,0
"21590","tsoutliers",2013-07-01,0
"21591","tsoutliers",2013-08-01,0
"21592","tsoutliers",2013-09-01,0
"21593","tsoutliers",2013-10-01,0
"21594","tsoutliers",2013-11-01,0
"21595","tsoutliers",2013-12-01,0
"21596","tsoutliers",2014-01-01,0
"21597","tsoutliers",2014-02-01,0
"21598","tsoutliers",2014-03-01,0
"21599","tsoutliers",2014-04-01,0
"21600","tsoutliers",2014-05-01,0
"21601","tsoutliers",2014-06-01,76
"21602","tsoutliers",2014-07-01,227
"21603","tsoutliers",2014-08-01,339
"21604","tsoutliers",2014-09-01,265
"21605","tsoutliers",2014-10-01,340
"21606","tsoutliers",2014-11-01,393
"21607","tsoutliers",2014-12-01,347
"21608","tsoutliers",2015-01-01,543
"21609","tsoutliers",2015-02-01,473
"21610","tsoutliers",2015-03-01,557
"21611","tsoutliers",2015-04-01,679
"21612","tsoutliers",2015-05-01,507
"21613","tsoutliers",2015-06-01,575
"21614","tsoutliers",2015-07-01,475
"21615","tsoutliers",2015-08-01,555
"21616","tsoutliers",2015-09-01,563
"21617","tsoutliers",2015-10-01,642
"21618","tsoutliers",2015-11-01,700
"21619","tsoutliers",2015-12-01,574
"21620","tsoutliers",2016-01-01,613
"21621","tsoutliers",2016-02-01,572
"21622","tsoutliers",2016-03-01,598
"21623","tsoutliers",2016-04-01,618
"21624","tsoutliers",2016-05-01,713
"21625","tsoutliers",2016-06-01,673
"21626","tsoutliers",2016-07-01,953
"21627","tsoutliers",2016-08-01,745
"21628","tsoutliers",2016-09-01,902
"21629","tsoutliers",2016-10-01,930
"21630","tsoutliers",2016-11-01,1093
"21631","tsoutliers",2016-12-01,1156
"21632","tsoutliers",2017-01-01,1095
"21633","tsoutliers",2017-02-01,1014
"21634","tsoutliers",2017-03-01,1181
"21635","tsoutliers",2017-04-01,1231
"21636","tsoutliers",2017-05-01,1231
"21637","tsoutliers",2017-06-01,2207
"21638","tsoutliers",2017-07-01,1186
"21639","tsoutliers",2017-08-01,1040
"21640","tsoutliers",2017-09-01,1114
"21641","tsoutliers",2017-10-01,1319
"21642","tsoutliers",2017-11-01,1061
"21643","tsoutliers",2017-12-01,941
"21644","tsoutliers",2018-01-01,943
"21645","tsoutliers",2018-02-01,713
"21646","tsoutliers",2018-03-01,962
"21647","tsoutliers",2018-04-01,1297
"21648","tsoutliers",2018-05-01,1162
"21649","tsoutliers",2018-06-01,1253
"21650","tsoutliers",2018-07-01,1107
"21651","tsoutliers",2018-08-01,950
"21652","tsoutliers",2018-09-01,2023
"21653","tsoutliers",2018-10-01,2983
"21654","tsoutliers",2018-11-01,1982
"21655","tsoutliers",2018-12-01,1310
"21656","tsoutliers",2019-01-01,1483
"21657","tsoutliers",2019-02-01,2434
"21658","tsoutliers",2019-03-01,3592
"21659","tsoutliers",2019-04-01,3031
"21660","tsoutliers",2019-05-01,3570
"21661","tsoutliers",2019-06-01,3364
"21662","tsoutliers",2019-07-01,4442
"21663","tsoutliers",2019-08-01,925
"21664","tsPI",2012-10-01,0
"21665","tsPI",2012-11-01,0
"21666","tsPI",2012-12-01,0
"21667","tsPI",2013-01-01,0
"21668","tsPI",2013-02-01,0
"21669","tsPI",2013-03-01,0
"21670","tsPI",2013-04-01,0
"21671","tsPI",2013-05-01,0
"21672","tsPI",2013-06-01,0
"21673","tsPI",2013-07-01,0
"21674","tsPI",2013-08-01,0
"21675","tsPI",2013-09-01,0
"21676","tsPI",2013-10-01,0
"21677","tsPI",2013-11-01,0
"21678","tsPI",2013-12-01,0
"21679","tsPI",2014-01-01,0
"21680","tsPI",2014-02-01,0
"21681","tsPI",2014-03-01,0
"21682","tsPI",2014-04-01,0
"21683","tsPI",2014-05-01,0
"21684","tsPI",2014-06-01,0
"21685","tsPI",2014-07-01,0
"21686","tsPI",2014-08-01,0
"21687","tsPI",2014-09-01,0
"21688","tsPI",2014-10-01,0
"21689","tsPI",2014-11-01,0
"21690","tsPI",2014-12-01,0
"21691","tsPI",2015-01-01,0
"21692","tsPI",2015-02-01,0
"21693","tsPI",2015-03-01,0
"21694","tsPI",2015-04-01,0
"21695","tsPI",2015-05-01,0
"21696","tsPI",2015-06-01,0
"21697","tsPI",2015-07-01,0
"21698","tsPI",2015-08-01,0
"21699","tsPI",2015-09-01,0
"21700","tsPI",2015-10-01,0
"21701","tsPI",2015-11-01,147
"21702","tsPI",2015-12-01,300
"21703","tsPI",2016-01-01,334
"21704","tsPI",2016-02-01,244
"21705","tsPI",2016-03-01,343
"21706","tsPI",2016-04-01,216
"21707","tsPI",2016-05-01,228
"21708","tsPI",2016-06-01,217
"21709","tsPI",2016-07-01,239
"21710","tsPI",2016-08-01,148
"21711","tsPI",2016-09-01,169
"21712","tsPI",2016-10-01,193
"21713","tsPI",2016-11-01,234
"21714","tsPI",2016-12-01,182
"21715","tsPI",2017-01-01,209
"21716","tsPI",2017-02-01,167
"21717","tsPI",2017-03-01,163
"21718","tsPI",2017-04-01,335
"21719","tsPI",2017-05-01,205
"21720","tsPI",2017-06-01,172
"21721","tsPI",2017-07-01,239
"21722","tsPI",2017-08-01,567
"21723","tsPI",2017-09-01,276
"21724","tsPI",2017-10-01,250
"21725","tsPI",2017-11-01,213
"21726","tsPI",2017-12-01,138
"21727","tsPI",2018-01-01,215
"21728","tsPI",2018-02-01,147
"21729","tsPI",2018-03-01,162
"21730","tsPI",2018-04-01,245
"21731","tsPI",2018-05-01,208
"21732","tsPI",2018-06-01,162
"21733","tsPI",2018-07-01,177
"21734","tsPI",2018-08-01,138
"21735","tsPI",2018-09-01,348
"21736","tsPI",2018-10-01,283
"21737","tsPI",2018-11-01,299
"21738","tsPI",2018-12-01,251
"21739","tsPI",2019-01-01,327
"21740","tsPI",2019-02-01,317
"21741","tsPI",2019-03-01,398
"21742","tsPI",2019-04-01,369
"21743","tsPI",2019-05-01,669
"21744","tsPI",2019-06-01,272
"21745","tsPI",2019-07-01,468
"21746","tsPI",2019-08-01,92
"21747","TSrepr",2012-10-01,0
"21748","TSrepr",2012-11-01,0
"21749","TSrepr",2012-12-01,0
"21750","TSrepr",2013-01-01,0
"21751","TSrepr",2013-02-01,0
"21752","TSrepr",2013-03-01,0
"21753","TSrepr",2013-04-01,0
"21754","TSrepr",2013-05-01,0
"21755","TSrepr",2013-06-01,0
"21756","TSrepr",2013-07-01,0
"21757","TSrepr",2013-08-01,0
"21758","TSrepr",2013-09-01,0
"21759","TSrepr",2013-10-01,0
"21760","TSrepr",2013-11-01,0
"21761","TSrepr",2013-12-01,0
"21762","TSrepr",2014-01-01,0
"21763","TSrepr",2014-02-01,0
"21764","TSrepr",2014-03-01,0
"21765","TSrepr",2014-04-01,0
"21766","TSrepr",2014-05-01,0
"21767","TSrepr",2014-06-01,0
"21768","TSrepr",2014-07-01,0
"21769","TSrepr",2014-08-01,0
"21770","TSrepr",2014-09-01,0
"21771","TSrepr",2014-10-01,0
"21772","TSrepr",2014-11-01,0
"21773","TSrepr",2014-12-01,0
"21774","TSrepr",2015-01-01,0
"21775","TSrepr",2015-02-01,0
"21776","TSrepr",2015-03-01,0
"21777","TSrepr",2015-04-01,0
"21778","TSrepr",2015-05-01,0
"21779","TSrepr",2015-06-01,0
"21780","TSrepr",2015-07-01,0
"21781","TSrepr",2015-08-01,0
"21782","TSrepr",2015-09-01,0
"21783","TSrepr",2015-10-01,0
"21784","TSrepr",2015-11-01,0
"21785","TSrepr",2015-12-01,0
"21786","TSrepr",2016-01-01,0
"21787","TSrepr",2016-02-01,0
"21788","TSrepr",2016-03-01,0
"21789","TSrepr",2016-04-01,0
"21790","TSrepr",2016-05-01,0
"21791","TSrepr",2016-06-01,0
"21792","TSrepr",2016-07-01,0
"21793","TSrepr",2016-08-01,0
"21794","TSrepr",2016-09-01,0
"21795","TSrepr",2016-10-01,0
"21796","TSrepr",2016-11-01,0
"21797","TSrepr",2016-12-01,0
"21798","TSrepr",2017-01-01,0
"21799","TSrepr",2017-02-01,0
"21800","TSrepr",2017-03-01,0
"21801","TSrepr",2017-04-01,0
"21802","TSrepr",2017-05-01,0
"21803","TSrepr",2017-06-01,0
"21804","TSrepr",2017-07-01,0
"21805","TSrepr",2017-08-01,0
"21806","TSrepr",2017-09-01,0
"21807","TSrepr",2017-10-01,0
"21808","TSrepr",2017-11-01,0
"21809","TSrepr",2017-12-01,0
"21810","TSrepr",2018-01-01,113
"21811","TSrepr",2018-02-01,174
"21812","TSrepr",2018-03-01,223
"21813","TSrepr",2018-04-01,303
"21814","TSrepr",2018-05-01,299
"21815","TSrepr",2018-06-01,423
"21816","TSrepr",2018-07-01,323
"21817","TSrepr",2018-08-01,263
"21818","TSrepr",2018-09-01,439
"21819","TSrepr",2018-10-01,396
"21820","TSrepr",2018-11-01,743
"21821","TSrepr",2018-12-01,525
"21822","TSrepr",2019-01-01,577
"21823","TSrepr",2019-02-01,519
"21824","TSrepr",2019-03-01,534
"21825","TSrepr",2019-04-01,529
"21826","TSrepr",2019-05-01,696
"21827","TSrepr",2019-06-01,666
"21828","TSrepr",2019-07-01,673
"21829","TSrepr",2019-08-01,154
"21830","TSstudio",2012-10-01,0
"21831","TSstudio",2012-11-01,0
"21832","TSstudio",2012-12-01,0
"21833","TSstudio",2013-01-01,0
"21834","TSstudio",2013-02-01,0
"21835","TSstudio",2013-03-01,0
"21836","TSstudio",2013-04-01,0
"21837","TSstudio",2013-05-01,0
"21838","TSstudio",2013-06-01,0
"21839","TSstudio",2013-07-01,0
"21840","TSstudio",2013-08-01,0
"21841","TSstudio",2013-09-01,0
"21842","TSstudio",2013-10-01,0
"21843","TSstudio",2013-11-01,0
"21844","TSstudio",2013-12-01,0
"21845","TSstudio",2014-01-01,0
"21846","TSstudio",2014-02-01,0
"21847","TSstudio",2014-03-01,0
"21848","TSstudio",2014-04-01,0
"21849","TSstudio",2014-05-01,0
"21850","TSstudio",2014-06-01,0
"21851","TSstudio",2014-07-01,0
"21852","TSstudio",2014-08-01,0
"21853","TSstudio",2014-09-01,0
"21854","TSstudio",2014-10-01,0
"21855","TSstudio",2014-11-01,0
"21856","TSstudio",2014-12-01,0
"21857","TSstudio",2015-01-01,0
"21858","TSstudio",2015-02-01,0
"21859","TSstudio",2015-03-01,0
"21860","TSstudio",2015-04-01,0
"21861","TSstudio",2015-05-01,0
"21862","TSstudio",2015-06-01,0
"21863","TSstudio",2015-07-01,0
"21864","TSstudio",2015-08-01,0
"21865","TSstudio",2015-09-01,0
"21866","TSstudio",2015-10-01,0
"21867","TSstudio",2015-11-01,0
"21868","TSstudio",2015-12-01,0
"21869","TSstudio",2016-01-01,0
"21870","TSstudio",2016-02-01,0
"21871","TSstudio",2016-03-01,0
"21872","TSstudio",2016-04-01,0
"21873","TSstudio",2016-05-01,0
"21874","TSstudio",2016-06-01,0
"21875","TSstudio",2016-07-01,0
"21876","TSstudio",2016-08-01,0
"21877","TSstudio",2016-09-01,0
"21878","TSstudio",2016-10-01,0
"21879","TSstudio",2016-11-01,0
"21880","TSstudio",2016-12-01,0
"21881","TSstudio",2017-01-01,0
"21882","TSstudio",2017-02-01,0
"21883","TSstudio",2017-03-01,0
"21884","TSstudio",2017-04-01,0
"21885","TSstudio",2017-05-01,0
"21886","TSstudio",2017-06-01,0
"21887","TSstudio",2017-07-01,0
"21888","TSstudio",2017-08-01,0
"21889","TSstudio",2017-09-01,0
"21890","TSstudio",2017-10-01,0
"21891","TSstudio",2017-11-01,0
"21892","TSstudio",2017-12-01,0
"21893","TSstudio",2018-01-01,269
"21894","TSstudio",2018-02-01,346
"21895","TSstudio",2018-03-01,326
"21896","TSstudio",2018-04-01,411
"21897","TSstudio",2018-05-01,499
"21898","TSstudio",2018-06-01,289
"21899","TSstudio",2018-07-01,247
"21900","TSstudio",2018-08-01,216
"21901","TSstudio",2018-09-01,731
"21902","TSstudio",2018-10-01,664
"21903","TSstudio",2018-11-01,638
"21904","TSstudio",2018-12-01,661
"21905","TSstudio",2019-01-01,741
"21906","TSstudio",2019-02-01,578
"21907","TSstudio",2019-03-01,608
"21908","TSstudio",2019-04-01,1156
"21909","TSstudio",2019-05-01,977
"21910","TSstudio",2019-06-01,650
"21911","TSstudio",2019-07-01,897
"21912","TSstudio",2019-08-01,361
"21913","tstools",2012-10-01,0
"21914","tstools",2012-11-01,0
"21915","tstools",2012-12-01,0
"21916","tstools",2013-01-01,0
"21917","tstools",2013-02-01,0
"21918","tstools",2013-03-01,0
"21919","tstools",2013-04-01,0
"21920","tstools",2013-05-01,0
"21921","tstools",2013-06-01,0
"21922","tstools",2013-07-01,0
"21923","tstools",2013-08-01,0
"21924","tstools",2013-09-01,0
"21925","tstools",2013-10-01,0
"21926","tstools",2013-11-01,0
"21927","tstools",2013-12-01,0
"21928","tstools",2014-01-01,0
"21929","tstools",2014-02-01,0
"21930","tstools",2014-03-01,0
"21931","tstools",2014-04-01,0
"21932","tstools",2014-05-01,0
"21933","tstools",2014-06-01,0
"21934","tstools",2014-07-01,0
"21935","tstools",2014-08-01,0
"21936","tstools",2014-09-01,0
"21937","tstools",2014-10-01,0
"21938","tstools",2014-11-01,0
"21939","tstools",2014-12-01,0
"21940","tstools",2015-01-01,0
"21941","tstools",2015-02-01,0
"21942","tstools",2015-03-01,0
"21943","tstools",2015-04-01,0
"21944","tstools",2015-05-01,0
"21945","tstools",2015-06-01,0
"21946","tstools",2015-07-01,0
"21947","tstools",2015-08-01,0
"21948","tstools",2015-09-01,0
"21949","tstools",2015-10-01,0
"21950","tstools",2015-11-01,0
"21951","tstools",2015-12-01,0
"21952","tstools",2016-01-01,0
"21953","tstools",2016-02-01,0
"21954","tstools",2016-03-01,0
"21955","tstools",2016-04-01,0
"21956","tstools",2016-05-01,0
"21957","tstools",2016-06-01,0
"21958","tstools",2016-07-01,0
"21959","tstools",2016-08-01,0
"21960","tstools",2016-09-01,0
"21961","tstools",2016-10-01,0
"21962","tstools",2016-11-01,0
"21963","tstools",2016-12-01,0
"21964","tstools",2017-01-01,0
"21965","tstools",2017-02-01,0
"21966","tstools",2017-03-01,0
"21967","tstools",2017-04-01,0
"21968","tstools",2017-05-01,0
"21969","tstools",2017-06-01,0
"21970","tstools",2017-07-01,0
"21971","tstools",2017-08-01,0
"21972","tstools",2017-09-01,0
"21973","tstools",2017-10-01,0
"21974","tstools",2017-11-01,0
"21975","tstools",2017-12-01,0
"21976","tstools",2018-01-01,0
"21977","tstools",2018-02-01,288
"21978","tstools",2018-03-01,398
"21979","tstools",2018-04-01,436
"21980","tstools",2018-05-01,377
"21981","tstools",2018-06-01,284
"21982","tstools",2018-07-01,287
"21983","tstools",2018-08-01,305
"21984","tstools",2018-09-01,549
"21985","tstools",2018-10-01,459
"21986","tstools",2018-11-01,418
"21987","tstools",2018-12-01,384
"21988","tstools",2019-01-01,498
"21989","tstools",2019-02-01,446
"21990","tstools",2019-03-01,428
"21991","tstools",2019-04-01,495
"21992","tstools",2019-05-01,691
"21993","tstools",2019-06-01,413
"21994","tstools",2019-07-01,609
"21995","tstools",2019-08-01,159
"21996","TSTutorial",2012-10-01,0
"21997","TSTutorial",2012-11-01,58
"21998","TSTutorial",2012-12-01,62
"21999","TSTutorial",2013-01-01,113
"22000","TSTutorial",2013-02-01,191
"22001","TSTutorial",2013-03-01,182
"22002","TSTutorial",2013-04-01,198
"22003","TSTutorial",2013-05-01,182
"22004","TSTutorial",2013-06-01,186
"22005","TSTutorial",2013-07-01,189
"22006","TSTutorial",2013-08-01,172
"22007","TSTutorial",2013-09-01,238
"22008","TSTutorial",2013-10-01,186
"22009","TSTutorial",2013-11-01,206
"22010","TSTutorial",2013-12-01,252
"22011","TSTutorial",2014-01-01,329
"22012","TSTutorial",2014-02-01,315
"22013","TSTutorial",2014-03-01,304
"22014","TSTutorial",2014-04-01,347
"22015","TSTutorial",2014-05-01,235
"22016","TSTutorial",2014-06-01,256
"22017","TSTutorial",2014-07-01,256
"22018","TSTutorial",2014-08-01,405
"22019","TSTutorial",2014-09-01,299
"22020","TSTutorial",2014-10-01,338
"22021","TSTutorial",2014-11-01,362
"22022","TSTutorial",2014-12-01,282
"22023","TSTutorial",2015-01-01,432
"22024","TSTutorial",2015-02-01,354
"22025","TSTutorial",2015-03-01,431
"22026","TSTutorial",2015-04-01,513
"22027","TSTutorial",2015-05-01,376
"22028","TSTutorial",2015-06-01,356
"22029","TSTutorial",2015-07-01,287
